Player-additional,Player,Age,Team,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,ERA+,WAR
stewabr01,Brock Stewart,32.0,MIN,AL,0.0,0.0,,5.17,16.0,0.0,1.0,0.0,0.0,0.0,15.2,15.0,9.0,9.0,2.0,8.0,0.0,20.0,0.0,0.0,0.0,67.0,3.81,1.468,8.6,1.1,4.6,11.5,2.5,82.0,-0.1
stonega01,Gavin Stone,25.0,LAD,NL,11.0,5.0,0.688,3.53,25.0,25.0,0.0,1.0,1.0,0.0,140.1,133.0,55.0,55.0,18.0,37.0,0.0,116.0,2.0,0.0,9.0,580.0,4.01,1.211,8.5,1.2,2.4,7.4,3.14,109.0,1.8
strahma01,Matt Strahm*,32.0,PHI,NL,6.0,2.0,0.75,1.87,66.0,0.0,10.0,0.0,0.0,3.0,62.2,36.0,14.0,13.0,4.0,11.0,1.0,79.0,6.0,0.0,2.0,237.0,2.29,0.75,5.2,0.6,1.6,11.3,7.18,219.0,2.5
stratch01,Chris Stratton,33.0,KCR,AL,4.0,3.0,0.571,5.55,57.0,0.0,21.0,0.0,0.0,4.0,58.1,53.0,38.0,36.0,5.0,33.0,1.0,44.0,3.0,0.0,1.0,257.0,4.62,1.474,8.2,0.8,5.1,6.8,1.33,76.0,-0.7
strathu01,Hunter Stratton,27.0,PIT,NL,2.0,1.0,0.667,3.58,36.0,0.0,8.0,0.0,0.0,1.0,37.2,37.0,17.0,15.0,3.0,7.0,0.0,33.0,3.0,0.0,2.0,158.0,3.25,1.168,8.8,0.7,1.7,7.9,4.71,118.0,0.6
strichu01,Hunter Strickland,35.0,LAA,AL,3.0,2.0,0.6,3.31,72.0,0.0,10.0,0.0,0.0,1.0,73.1,56.0,31.0,27.0,10.0,24.0,1.0,57.0,2.0,0.0,1.0,294.0,4.45,1.091,6.9,1.2,2.9,7.0,2.38,127.0,1.0
stridsp01,Spencer Strider,25.0,ATL,NL,0.0,0.0,,7.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,10.0,7.0,7.0,2.0,5.0,0.0,12.0,0.0,0.0,0.0,42.0,5.06,1.667,10.0,2.0,5.0,12.0,2.4,62.0,-0.1
stripro01,Ross Stripling,34.0,OAK,AL,2.0,11.0,0.154,6.01,22.0,14.0,3.0,0.0,0.0,0.0,85.1,109.0,65.0,57.0,7.0,22.0,2.0,49.0,1.0,1.0,2.0,381.0,3.89,1.535,11.5,0.7,2.3,5.2,2.23,66.0,-1.1
stromma01,Marcus Stroman,33.0,NYY,AL,10.0,9.0,0.526,4.31,30.0,29.0,1.0,0.0,0.0,1.0,154.2,167.0,81.0,74.0,19.0,60.0,0.0,113.0,8.0,0.0,2.0,675.0,4.62,1.468,9.7,1.1,3.5,6.6,1.88,95.0,0.7
strzepe01,Peter Strzelecki,29.0,CLE,AL,0.0,0.0,,2.31,10.0,0.0,6.0,0.0,0.0,0.0,11.2,11.0,3.0,3.0,1.0,3.0,0.0,9.0,1.0,0.0,0.0,47.0,3.77,1.2,8.5,0.8,2.3,6.9,3.0,181.0,0.2
suareal01,Albert Suárez,34.0,BAL,AL,9.0,7.0,0.563,3.7,32.0,24.0,1.0,0.0,0.0,0.0,133.2,130.0,56.0,55.0,17.0,43.0,1.0,108.0,3.0,1.0,2.0,565.0,4.24,1.294,8.8,1.1,2.9,7.3,2.51,101.0,2.1
suarejo01,José Suarez*,26.0,LAA,AL,1.0,2.0,0.333,6.02,22.0,3.0,7.0,0.0,0.0,1.0,52.1,57.0,38.0,35.0,7.0,27.0,0.0,56.0,4.0,0.0,1.0,240.0,4.54,1.605,9.8,1.2,4.6,9.6,2.07,70.0,-0.6
suarera01,Ranger Suárez*,28.0,PHI,NL,12.0,8.0,0.6,3.46,27.0,27.0,0.0,1.0,1.0,0.0,150.2,140.0,63.0,58.0,14.0,41.0,1.0,145.0,5.0,2.0,1.0,626.0,3.37,1.201,8.4,0.8,2.4,8.7,3.54,117.0,2.6
suarero01,Robert Suarez,33.0,SDP,NL,9.0,3.0,0.75,2.77,65.0,0.0,55.0,0.0,0.0,36.0,65.0,52.0,21.0,20.0,7.0,16.0,1.0,59.0,0.0,0.0,1.0,258.0,3.49,1.046,7.2,1.0,2.2,8.2,3.69,149.0,2.0
sulseco01,Cole Sulser,34.0,TBR,2LG,1.0,0.0,1.0,2.76,10.0,2.0,2.0,0.0,0.0,0.0,16.1,9.0,5.0,5.0,1.0,9.0,1.0,15.0,0.0,0.0,0.0,66.0,3.78,1.102,5.0,0.6,5.0,8.3,1.67,151.0,0.4
suterbr01,Brent Suter*,34.0,CIN,NL,1.0,0.0,1.0,3.15,47.0,3.0,20.0,0.0,0.0,2.0,65.2,63.0,25.0,23.0,10.0,12.0,0.0,50.0,3.0,0.0,2.0,270.0,4.31,1.142,8.6,1.4,1.6,6.9,4.17,140.0,1.4
swanser01,Erik Swanson,30.0,TOR,AL,2.0,2.0,0.5,5.03,45.0,0.0,15.0,0.0,0.0,0.0,39.1,36.0,22.0,22.0,11.0,14.0,0.0,37.0,1.0,1.0,0.0,168.0,6.07,1.271,8.2,2.5,3.2,8.5,2.64,81.0,-0.3
taillja01,Jameson Taillon,32.0,CHC,NL,12.0,8.0,0.6,3.27,28.0,28.0,0.0,0.0,0.0,0.0,165.1,154.0,67.0,60.0,21.0,33.0,0.0,125.0,1.0,2.0,4.0,675.0,3.92,1.131,8.4,1.1,1.8,6.8,3.79,122.0,2.2
tatedi01,Dillon Tate,30.0,BAL,AL,2.0,1.0,0.667,4.66,33.0,0.0,10.0,0.0,0.0,1.0,36.2,42.0,21.0,19.0,2.0,12.0,0.0,27.0,4.0,0.0,0.0,164.0,3.71,1.473,10.3,0.5,2.9,6.6,2.25,83.0,-0.3
taylotr01,Troy Taylor,22.0,SEA,AL,0.0,0.0,,3.72,21.0,0.0,8.0,0.0,0.0,1.0,19.1,15.0,8.0,8.0,4.0,7.0,0.0,25.0,0.0,0.0,2.0,81.0,4.36,1.138,7.0,1.9,3.3,11.6,3.57,100.0,0.1
tengka01,Kai-Wei Teng,25.0,SFG,NL,0.0,0.0,,9.82,4.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,12.0,12.0,2.0,8.0,0.0,7.0,1.0,0.0,1.0,55.0,6.71,2.091,12.3,1.6,6.5,5.7,0.88,41.0,-0.3
thielca01,Caleb Thielbar*,37.0,MIN,AL,2.0,4.0,0.333,5.32,59.0,0.0,18.0,0.0,0.0,3.0,47.1,50.0,33.0,28.0,6.0,24.0,2.0,53.0,0.0,0.0,2.0,216.0,4.1,1.563,9.5,1.1,4.6,10.1,2.21,78.0,-0.6
thompke02,Keegan Thompson,29.0,CHC,NL,2.0,1.0,0.667,2.67,24.0,0.0,9.0,0.0,0.0,2.0,30.1,19.0,12.0,9.0,3.0,18.0,0.0,36.0,0.0,0.0,0.0,127.0,3.86,1.22,5.6,0.9,5.3,10.7,2.0,151.0,0.6
thompry02,Ryan Thompson,32.0,ARI,NL,7.0,5.0,0.583,3.26,67.0,0.0,4.0,0.0,0.0,2.0,66.1,64.0,26.0,24.0,5.0,15.0,2.0,52.0,1.0,0.0,2.0,272.0,3.3,1.191,8.7,0.7,2.0,7.1,3.47,129.0,1.0
thompza02,Zack Thompson*,26.0,STL,NL,0.0,2.0,0.0,9.53,5.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,18.0,18.0,6.0,8.0,0.0,20.0,1.0,0.0,0.0,83.0,6.99,1.882,12.7,3.2,4.2,10.6,2.5,45.0,-0.6
thorntr01,Trent Thornton,30.0,SEA,AL,4.0,3.0,0.571,3.61,71.0,0.0,16.0,0.0,0.0,1.0,72.1,63.0,32.0,29.0,8.0,19.0,1.0,77.0,5.0,0.0,4.0,294.0,3.47,1.134,7.8,1.0,2.4,9.6,4.05,102.0,0.3
thorpdr01,Drew Thorpe,23.0,CHW,AL,3.0,3.0,0.5,5.48,9.0,9.0,0.0,0.0,0.0,0.0,44.1,35.0,29.0,27.0,8.0,21.0,0.0,25.0,1.0,1.0,0.0,190.0,5.87,1.263,7.1,1.6,4.3,5.1,1.19,75.0,0.0
tinocje01,Jesús Tinoco,29.0,MIA/TEX,2LG,2.0,0.0,1.0,2.651,55.0,0.0,19.0,0.0,0.0,6.0,70.4,43.0,21.0,21.0,4.0,17.0,2.0,75.0,4.0,0.0,1.0,274.0,2.681,0.841,5.442,0.528,2.185,9.472,4.83,195.5,2.5
tonkimi01,Michael Tonkin,34.0,MIN/NYM/NYY,2LG,7.0,6.0,0.55,3.558,109.0,0.0,42.0,0.0,0.0,4.0,151.2,132.0,76.0,60.0,11.0,58.0,2.0,164.0,13.0,2.0,7.0,645.0,3.349,1.253,7.805,0.652,3.448,9.695,2.825,116.5,0.6
toussto01,Touki Toussaint,28.0,CHW,AL,1.0,2.0,0.333,7.43,11.0,0.0,2.0,0.0,0.0,0.0,23.0,35.0,19.0,19.0,3.0,18.0,0.0,26.0,1.0,0.0,1.0,117.0,5.08,2.304,13.7,1.2,7.0,10.2,1.44,56.0,-0.3
treinbl01,Blake Treinen,36.0,LAD,NL,7.0,3.0,0.7,1.93,50.0,0.0,6.0,0.0,0.0,1.0,46.2,33.0,11.0,10.0,5.0,11.0,0.0,56.0,2.0,0.0,1.0,184.0,3.0,0.943,6.4,1.0,2.1,10.8,5.09,201.0,1.4
turnbsp01,Spencer Turnbull,31.0,PHI,NL,3.0,0.0,1.0,2.65,17.0,7.0,4.0,0.0,0.0,0.0,54.1,37.0,17.0,16.0,6.0,20.0,0.0,58.0,5.0,0.0,2.0,222.0,3.85,1.049,6.1,1.0,3.3,9.6,2.9,154.0,1.2
tylerky01,Kyle Tyler,27.0,MIA,NL,0.0,2.0,0.0,5.4,8.0,7.0,0.0,0.0,0.0,0.0,31.2,37.0,19.0,19.0,4.0,18.0,0.0,25.0,1.0,0.0,1.0,142.0,5.03,1.737,10.5,1.1,5.1,7.1,1.39,84.0,0.3
ucetaed01,Edwin Uceta,26.0,TBR,AL,2.0,0.0,1.0,1.51,30.0,0.0,10.0,0.0,0.0,5.0,41.2,26.0,8.0,7.0,2.0,8.0,0.0,57.0,1.0,0.0,0.0,159.0,1.7,0.816,5.6,0.4,1.7,12.3,7.13,266.0,1.9
urenajo01,José Ureña,32.0,TEX,AL,5.0,8.0,0.385,3.8,33.0,9.0,8.0,0.0,0.0,1.0,109.0,105.0,51.0,46.0,13.0,39.0,2.0,70.0,4.0,0.0,3.0,463.0,4.62,1.321,8.7,1.1,3.2,5.8,1.79,104.0,0.6
uribeab01,Abner Uribe,24.0,MIL,NL,2.0,2.0,0.5,6.91,14.0,0.0,6.0,0.0,0.0,3.0,14.1,15.0,11.0,11.0,1.0,12.0,2.0,14.0,0.0,0.0,3.0,66.0,4.63,1.884,9.4,0.6,7.5,8.8,1.17,62.0,-0.4
valdefr01,Framber Valdez*,30.0,HOU,AL,15.0,7.0,0.682,2.91,28.0,28.0,0.0,1.0,0.0,0.0,176.1,140.0,60.0,57.0,13.0,55.0,0.0,169.0,6.0,1.0,8.0,703.0,3.25,1.106,7.1,0.7,2.8,8.6,3.07,136.0,4.5
varlagu01,Gus Varland,27.0,CHW/LAD,2LG,1.0,0.0,1.0,3.42,26.0,0.0,7.0,0.0,0.0,0.0,26.1,30.0,12.0,10.0,2.0,8.0,1.0,27.0,1.0,0.0,2.0,115.0,3.13,1.443,10.3,0.7,2.7,9.2,3.38,122.0,0.4
varlalo01,Louie Varland,26.0,MIN,AL,0.0,6.0,0.0,7.61,16.0,7.0,1.0,0.0,0.0,0.0,49.2,68.0,44.0,42.0,12.0,16.0,1.0,49.0,4.0,0.0,0.0,238.0,5.54,1.691,12.3,2.2,2.9,8.9,3.06,55.0,-1.4
vasqura02,Randy Vásquez,25.0,SDP,NL,4.0,7.0,0.364,4.87,20.0,20.0,0.0,0.0,0.0,0.0,98.0,119.0,56.0,53.0,13.0,29.0,1.0,62.0,6.0,2.0,5.0,431.0,4.7,1.51,10.9,1.2,2.7,5.7,2.14,84.0,0.4
venezan01,Anthony Veneziano*,26.0,MIA,2LG,1.0,0.0,1.0,3.38,12.0,0.0,1.0,0.0,0.0,0.0,13.1,16.0,7.0,5.0,1.0,3.0,0.0,14.0,1.0,0.0,1.0,58.0,2.94,1.425,10.8,0.7,2.0,9.5,4.67,139.0,0.2
verlaju01,Justin Verlander,41.0,HOU,AL,5.0,6.0,0.455,5.48,17.0,17.0,0.0,0.0,0.0,0.0,90.1,98.0,56.0,55.0,15.0,27.0,0.0,74.0,6.0,1.0,2.0,396.0,4.78,1.384,9.8,1.5,2.7,7.4,2.74,72.0,-0.3
vesiaal01,Alex Vesia*,28.0,LAD,NL,5.0,4.0,0.556,1.76,67.0,0.0,10.0,0.0,0.0,5.0,66.1,33.0,19.0,13.0,7.0,33.0,3.0,87.0,1.0,0.0,2.0,263.0,3.45,0.995,4.5,0.9,4.5,11.8,2.64,219.0,1.6
vespini01,Nick Vespi*,28.0,BAL,AL,0.0,0.0,,2.92,11.0,0.0,8.0,0.0,0.0,0.0,12.1,10.0,4.0,4.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,49.0,3.49,1.054,7.3,0.7,2.2,6.6,3.0,132.0,0.2
vestwi01,Will Vest,29.0,DET,AL,3.0,4.0,0.429,2.82,69.0,0.0,14.0,0.0,0.0,2.0,70.1,61.0,23.0,22.0,3.0,18.0,2.0,63.0,3.0,0.0,4.0,289.0,2.83,1.123,7.8,0.4,2.3,8.1,3.5,145.0,1.5
vieirth01,Thyago Vieira,31.0,ARI/MIL,2LG,0.0,2.0,0.0,4.855,55.0,0.0,26.0,0.0,0.0,2.0,76.0,73.0,43.0,41.0,16.0,48.0,2.0,78.0,4.0,2.0,5.0,349.0,5.75,1.592,8.65,1.9,5.7,9.2,1.635,89.0,0.2
vinesda01,Darius Vines,26.0,ATL,NL,0.0,1.0,0.0,8.56,4.0,2.0,1.0,0.0,0.0,0.0,13.2,21.0,14.0,13.0,4.0,4.0,0.0,9.0,1.0,0.0,0.0,66.0,6.75,1.829,13.8,2.6,2.6,5.9,2.25,50.0,-0.5
vodnivi01,Victor Vodnik,24.0,COL,NL,5.0,4.0,0.556,4.28,64.0,0.0,19.0,0.0,0.0,9.0,73.2,72.0,37.0,35.0,7.0,37.0,1.0,65.0,1.0,0.0,4.0,320.0,4.19,1.48,8.8,0.9,4.5,7.9,1.76,108.0,0.8
vothau01,Austin Voth,32.0,SEA,AL,2.0,5.0,0.286,3.69,68.0,0.0,17.0,0.0,0.0,0.0,61.0,46.0,31.0,25.0,9.0,18.0,0.0,61.0,3.0,0.0,0.0,248.0,4.12,1.049,6.8,1.3,2.7,9.0,3.39,100.0,-0.2
wachami01,Michael Wacha,32.0,KCR,AL,13.0,8.0,0.619,3.35,29.0,29.0,0.0,0.0,0.0,0.0,166.2,154.0,65.0,62.0,17.0,45.0,1.0,145.0,5.0,0.0,3.0,685.0,3.65,1.194,8.3,0.9,2.4,7.8,3.22,126.0,3.5
wagueja01,Jacob Waguespack,30.0,TBR,AL,0.0,0.0,,5.4,4.0,1.0,1.0,0.0,0.0,0.0,10.0,13.0,7.0,6.0,1.0,10.0,0.0,11.0,0.0,0.0,1.0,51.0,5.27,2.3,11.7,0.9,9.0,9.9,1.1,77.0,-0.1
waldrhu01,Hurston Waldrep,22.0,ATL,NL,0.0,1.0,0.0,16.71,2.0,2.0,0.0,0.0,0.0,0.0,7.0,9.0,13.0,13.0,3.0,8.0,0.0,3.0,1.0,0.0,0.0,36.0,11.74,2.429,11.6,3.9,10.3,3.9,0.38,26.0,-0.6
waldrma01,Matt Waldron,27.0,SDP,NL,7.0,11.0,0.389,4.91,27.0,26.0,0.0,0.0,0.0,0.0,146.2,145.0,84.0,80.0,21.0,40.0,0.0,133.0,11.0,1.0,5.0,625.0,4.26,1.261,8.9,1.3,2.5,8.2,3.33,84.0,0.8
walkejo03,Josh Walker*,29.0,NYM,NL,0.0,0.0,,5.11,10.0,0.0,5.0,0.0,0.0,0.0,12.1,13.0,7.0,7.0,1.0,6.0,0.0,11.0,0.0,1.0,2.0,55.0,3.9,1.541,9.5,0.7,4.4,8.0,1.83,79.0,0.0
walkery01,Ryan Walker,28.0,SFG,NL,10.0,4.0,0.714,1.91,76.0,1.0,22.0,0.0,0.0,10.0,80.0,50.0,19.0,17.0,5.0,18.0,1.0,99.0,9.0,0.0,2.0,308.0,2.52,0.85,5.6,0.6,2.0,11.1,5.5,202.0,2.8
walketa01,Taijuan Walker,31.0,PHI,NL,3.0,7.0,0.3,7.1,19.0,15.0,1.0,0.0,0.0,0.0,83.2,107.0,68.0,66.0,24.0,37.0,0.0,58.0,3.0,0.0,0.0,381.0,6.94,1.721,11.5,2.6,4.0,6.2,1.57,57.0,-1.6
walstbl01,Blake Walston*,23.0,ARI,NL,1.0,0.0,1.0,4.42,7.0,2.0,3.0,0.0,0.0,0.0,18.1,16.0,12.0,9.0,4.0,10.0,0.0,18.0,3.0,0.0,0.0,83.0,6.17,1.418,7.9,2.0,4.9,8.8,1.8,96.0,-0.1
waltean01,Andrew Walters,23.0,CLE,AL,1.0,0.0,1.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,8.2,1.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,1.0,32.0,3.51,0.692,1.0,0.0,5.2,6.2,1.2,,0.3
warreau01,Austin Warren,28.0,SFG,NL,0.0,0.0,,1.69,6.0,0.0,3.0,0.0,0.0,0.0,10.2,9.0,2.0,2.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0,42.0,4.48,1.313,7.6,0.8,4.2,5.9,1.4,237.0,0.3
warrewi01,Will Warren,25.0,NYY,AL,0.0,3.0,0.0,10.32,6.0,5.0,1.0,0.0,0.0,0.0,22.2,33.0,27.0,26.0,5.0,10.0,0.0,29.0,1.0,2.0,0.0,110.0,4.93,1.897,13.1,2.0,4.0,11.5,2.9,40.0,-1.2
weathry01,Ryan Weathers*,24.0,MIA,NL,5.0,6.0,0.455,3.63,16.0,16.0,0.0,0.0,0.0,0.0,86.2,78.0,39.0,35.0,11.0,24.0,1.0,80.0,9.0,1.0,2.0,367.0,4.11,1.177,8.1,1.1,2.5,8.3,3.33,125.0,2.1
weavelu01,Luke Weaver,30.0,NYY,AL,7.0,3.0,0.7,2.89,62.0,0.0,12.0,0.0,0.0,4.0,84.0,52.0,28.0,27.0,10.0,26.0,0.0,103.0,4.0,0.0,1.0,331.0,3.33,0.929,5.6,1.1,2.8,11.0,3.96,142.0,1.9
webbja01,Jacob Webb,30.0,BAL,AL,2.0,5.0,0.286,3.02,60.0,0.0,8.0,0.0,0.0,2.0,56.2,40.0,23.0,19.0,4.0,27.0,1.0,58.0,1.0,0.0,0.0,237.0,3.52,1.182,6.4,0.6,4.3,9.2,2.15,125.0,0.9
webblo01,Logan Webb,27.0,SFG,NL,13.0,10.0,0.565,3.47,33.0,33.0,0.0,1.0,1.0,0.0,204.2,202.0,83.0,79.0,11.0,50.0,3.0,172.0,2.0,1.0,4.0,841.0,2.95,1.231,8.9,0.5,2.2,7.6,3.44,111.0,3.7
weemsjo01,Jordan Weems,31.0,WSN,NL,1.0,1.0,0.5,6.7,41.0,0.0,10.0,0.0,0.0,0.0,41.2,49.0,35.0,31.0,7.0,24.0,0.0,35.0,2.0,0.0,1.0,196.0,5.54,1.752,10.6,1.5,5.2,7.6,1.46,60.0,-1.0
weissgr01,Greg Weissert,29.0,BOS,AL,4.0,2.0,0.667,3.13,62.0,0.0,16.0,0.0,0.0,1.0,63.1,65.0,32.0,22.0,7.0,20.0,4.0,58.0,0.0,0.0,2.0,263.0,3.72,1.342,9.2,1.0,2.8,8.2,2.9,137.0,0.6
wellsty01,Tyler Wells,29.0,BAL,AL,0.0,2.0,0.0,5.87,3.0,3.0,0.0,0.0,0.0,0.0,15.1,18.0,11.0,10.0,3.0,3.0,0.0,13.0,0.0,0.0,0.0,67.0,4.6,1.37,10.6,1.8,1.8,7.6,4.33,65.0,-0.3
wentzjo01,Joey Wentz*,26.0,DET/PIT,2LG,1.0,2.0,0.333,4.68,46.0,0.0,16.0,0.0,0.0,1.0,67.1,66.0,37.0,35.0,8.0,33.0,1.0,73.0,4.0,2.0,3.0,304.0,4.19,1.47,8.8,1.1,4.4,9.8,2.21,88.0,0.1
wesneha01,Hayden Wesneski,26.0,CHC,NL,3.0,6.0,0.333,3.86,28.0,7.0,2.0,0.0,0.0,0.0,67.2,56.0,37.0,29.0,12.0,21.0,0.0,67.0,2.0,1.0,1.0,283.0,4.51,1.138,7.4,1.6,2.8,8.9,3.19,104.0,-0.3
wheelza01,Zack Wheeler,34.0,PHI,NL,16.0,7.0,0.696,2.57,32.0,32.0,0.0,0.0,0.0,0.0,200.0,139.0,62.0,57.0,20.0,52.0,0.0,224.0,8.0,0.0,8.0,787.0,3.13,0.955,6.3,0.9,2.3,10.1,4.31,158.0,6.1
whitemi03,Mitch White,29.0,MIL/SFG/TOR,2LG,1.0,2.0,0.25,7.712,22.0,0.0,16.0,0.0,0.0,0.0,36.4,42.0,36.0,32.0,7.0,22.0,4.0,20.0,2.0,0.0,2.0,178.0,6.457,1.714,10.118,1.681,5.263,4.791,0.92,54.5,-1.1
whitlga01,Garrett Whitlock,28.0,BOS,AL,1.0,0.0,1.0,1.96,4.0,4.0,0.0,0.0,0.0,0.0,18.1,14.0,4.0,4.0,1.0,7.0,0.0,17.0,1.0,0.0,0.0,75.0,3.33,1.145,6.9,0.5,3.4,8.3,2.43,221.0,0.9
wicksjo01,Jordan Wicks*,24.0,CHC,NL,2.0,4.0,0.333,5.48,11.0,10.0,0.0,0.0,0.0,0.0,46.0,55.0,31.0,28.0,9.0,20.0,0.0,42.0,2.0,0.0,3.0,212.0,5.32,1.63,10.8,1.8,3.9,8.2,2.1,73.0,-0.5
willibr02,Brandon Williamson*,26.0,CIN,NL,0.0,0.0,,3.77,4.0,3.0,0.0,0.0,0.0,0.0,14.1,10.0,7.0,6.0,4.0,5.0,0.0,12.0,2.0,0.0,0.0,59.0,6.59,1.047,6.3,2.5,3.1,7.5,2.4,119.0,0.3
willide03,Devin Williams,29.0,MIL,NL,1.0,0.0,1.0,1.25,22.0,0.0,19.0,0.0,0.0,14.0,21.2,10.0,3.0,3.0,1.0,11.0,1.0,38.0,2.0,0.0,1.0,88.0,2.06,0.969,4.2,0.4,4.6,15.8,3.45,341.0,1.4
williga01,Gavin Williams,24.0,CLE,AL,3.0,10.0,0.231,4.86,16.0,16.0,0.0,0.0,0.0,0.0,76.0,72.0,42.0,41.0,7.0,32.0,0.0,79.0,3.0,0.0,2.0,332.0,3.67,1.368,8.5,0.8,3.8,9.4,2.47,84.0,-0.1
willitr01,Trevor Williams,32.0,WSN,NL,6.0,1.0,0.857,2.03,13.0,13.0,0.0,0.0,0.0,0.0,66.2,51.0,17.0,15.0,3.0,18.0,0.0,59.0,0.0,1.0,0.0,260.0,2.79,1.035,6.9,0.4,2.4,8.0,3.28,199.0,2.6
wilsobr02,Bryse Wilson,26.0,MIL,NL,5.0,4.0,0.556,4.04,34.0,9.0,7.0,0.0,0.0,0.0,104.2,102.0,49.0,47.0,20.0,31.0,0.0,82.0,4.0,1.0,3.0,442.0,5.09,1.271,8.8,1.7,2.7,7.1,2.65,104.0,0.9
wilsoju10,Justin Wilson*,36.0,CIN,NL,1.0,5.0,0.167,5.59,60.0,0.0,15.0,0.0,0.0,2.0,46.2,55.0,30.0,29.0,10.0,13.0,1.0,51.0,2.0,0.0,3.0,209.0,4.73,1.457,10.6,1.9,2.5,9.8,3.92,79.0,-0.2
wilsost02,Steven Wilson,29.0,CHW,AL,1.0,6.0,0.143,5.71,40.0,0.0,12.0,0.0,0.0,0.0,34.2,29.0,29.0,22.0,8.0,26.0,6.0,34.0,3.0,1.0,1.0,163.0,6.72,1.587,7.5,2.1,6.8,8.8,1.31,73.0,-0.7
winanal01,Allan Winans,28.0,ATL,NL,0.0,2.0,0.0,15.26,2.0,2.0,0.0,0.0,0.0,0.0,7.2,14.0,14.0,13.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,41.0,8.78,2.348,16.4,3.5,4.7,4.7,1.0,28.0,-0.6
winckjo01,Josh Winckowski,26.0,BOS,AL,4.0,2.0,0.667,4.14,40.0,6.0,16.0,0.0,0.0,2.0,76.0,81.0,44.0,35.0,10.0,26.0,3.0,60.0,4.0,0.0,1.0,336.0,4.48,1.408,9.6,1.2,3.1,7.1,2.31,103.0,0.4
windejo01,Josh Winder,27.0,MIN,AL,0.0,0.0,,3.0,4.0,0.0,2.0,0.0,0.0,0.0,9.0,7.0,4.0,3.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0,38.0,1.94,0.889,7.0,0.0,1.0,10.0,10.0,144.0,0.1
wingetr01,Trey Wingenter,30.0,CHC,2LG,0.0,0.0,,9.72,7.0,0.0,5.0,0.0,0.0,0.0,8.1,13.0,9.0,9.0,2.0,4.0,0.0,6.0,0.0,0.0,1.0,42.0,6.29,2.04,14.0,2.2,4.3,6.5,1.5,45.0,-0.2
winnco01,Cole Winn,24.0,TEX,AL,0.0,1.0,0.0,7.79,13.0,0.0,8.0,0.0,0.0,0.0,17.1,18.0,15.0,15.0,2.0,4.0,0.0,14.0,3.0,0.0,1.0,77.0,4.26,1.269,9.3,1.0,2.1,7.3,3.5,52.0,-0.4
winnke01,Keaton Winn,26.0,SFG,NL,3.0,8.0,0.273,7.16,12.0,12.0,0.0,0.0,0.0,0.0,55.1,56.0,44.0,44.0,9.0,20.0,0.0,48.0,4.0,0.0,1.0,238.0,4.85,1.373,9.1,1.5,3.3,7.8,2.4,54.0,-1.1
woobr01,Bryan Woo,24.0,SEA,AL,9.0,3.0,0.75,2.89,22.0,22.0,0.0,0.0,0.0,0.0,121.1,96.0,41.0,39.0,14.0,13.0,0.0,101.0,3.0,0.0,0.0,472.0,3.4,0.898,7.1,1.0,1.0,7.5,7.77,127.0,2.4
woodal02,Alex Wood*,33.0,OAK,AL,1.0,3.0,0.25,5.26,9.0,9.0,0.0,0.0,0.0,0.0,39.1,51.0,27.0,23.0,6.0,19.0,1.0,33.0,5.0,1.0,0.0,186.0,5.3,1.78,11.7,1.4,4.3,7.6,1.74,76.0,-0.2
woodfja01,Jake Woodford,27.0,CHW/PIT,2LG,0.0,6.0,0.0,7.97,9.0,7.0,1.0,0.0,0.0,0.0,35.0,48.0,37.0,31.0,6.0,9.0,0.0,26.0,3.0,0.0,2.0,167.0,4.94,1.629,12.3,1.5,2.3,6.7,2.89,53.0,-1.3
woodssi01,Simeon Woods Richardson,23.0,MIN,AL,5.0,5.0,0.5,4.17,28.0,28.0,0.0,0.0,0.0,0.0,133.2,125.0,63.0,62.0,16.0,48.0,0.0,117.0,3.0,0.0,3.0,569.0,4.12,1.294,8.4,1.1,3.2,7.9,2.44,99.0,2.0
wroblju01,Justin Wrobleski*,23.0,LAD,NL,1.0,2.0,0.333,5.7,8.0,6.0,1.0,0.0,0.0,1.0,36.1,34.0,24.0,23.0,9.0,16.0,0.0,26.0,1.0,0.0,1.0,154.0,6.36,1.376,8.4,2.2,4.0,6.4,1.63,68.0,-0.4
yamamyo01,Yoshinobu Yamamoto,25.0,LAD,NL,7.0,2.0,0.778,3.0,18.0,18.0,0.0,0.0,0.0,0.0,90.0,78.0,32.0,30.0,7.0,22.0,0.0,105.0,1.0,0.0,2.0,368.0,2.61,1.111,7.8,0.7,2.2,10.5,4.77,129.0,1.7
